123372269	Quadrilocale ottimo stato, primo piano, Nizza Monferrato	220000	sale	Quadrilocale	130 m²	4	Nizza Monferrato	Viale Umberto I, 119	Asti	0
120129094	Trilocale buono stato, terzo piano, Nizza Monferrato	35000	sale	Trilocale	75 m²	3	Nizza Monferrato	strada Canelli, 18	Asti	0
118386587	Appartamento ottimo stato, terzo piano, Nizza Monferrato	98000	sale	Appartamento	90 m²	5	Nizza Monferrato	Via IV Novembre, 86	Asti	0
130051270	Quadrilocale buono stato, primo piano, Nizza Monferrato	115000	sale	Quadrilocale	120 m²	4	Nizza Monferrato	Viale Partigiani, 2	Asti	0
128645860	Quadrilocale secondo piano, Nizza Monferrato	58000	sale	Quadrilocale	93 m²	4	Nizza Monferrato	Strada Canelli, 18A	Asti	0
72439302	Bilocale nuovo, primo piano, Nizza Monferrato	100000	sale	Bilocale	60 m²	2	Nizza Monferrato	Piazza Garibaldi	Asti	0
116395599	Rustico, da ristrutturare, 313 m², Nizza Monferrato	60000	sale	Rustico	313 m²	5+	Nizza Monferrato	strada sant'anna	Asti	0
131456306	Bilocale ottimo stato, primo piano, Nizza Monferrato	160000	sale	Bilocale	168 m²	2	Nizza Monferrato	Via Migliardi, 1	Asti	0
131456298	Bilocale ottimo stato, primo piano, Nizza Monferrato	85000	sale	Bilocale	43 m²	2	Nizza Monferrato	Via Migliardi, 1	Asti	0
108321289	Appartamento buono stato, primo piano, Nizza Monferrato	120000	sale	Appartamento	140 m²	5+	Nizza Monferrato	via carlo alberto, 98	Asti	0
125904355	Quadrilocale ottimo stato, primo piano, Centro, Acqui Terme	70000	sale	Quadrilocale	79 m²	4	Acqui Terme	Corso Roma, 35	Alessandria	0
122531058	Quadrilocale ottimo stato, piano terra, Fontanile	85000	sale	Quadrilocale	86 m²	4	Fontanile	Via Trento Trieste, 21	Asti	0
128644268	Quadrilocale buono stato, terzo piano, Nizza Monferrato	70000	sale	Quadrilocale	98 m²	4	Nizza Monferrato	Piazza Marconi, 5	Asti	0
129689304	Quadrilocale buono stato, Centro, Visone	350	rent	Quadrilocale	95 m²	4	Visone	Via Acqui, 2/A	Alessandria	0
124721807	Quadrilocale buono stato, piano terra, Castel Rocchero	64000	sale	Quadrilocale	120 m²	4	Castel Rocchero	Via Roma, 11	Asti	0
109961047	Terratetto unifamiliare 250 m², da ristrutturare, Castel Rocchero	49000	sale	Terratetto unifamiliare	250 m²	5+	Castel Rocchero	via giuseppe garibaldi, 17	Asti	0
125722975	Terratetto unifamiliare 165 m², buono stato, Nizza Monferrato	90000	sale	Terratetto unifamiliare	165 m²	5+	Nizza Monferrato	via iv novembre, 40	Asti	0
132012260	Terratetto unifamiliare 110 m², buono stato, Centro, Calamandrana	85000	sale	Terratetto unifamiliare	110 m²	5+	Calamandrana	Viale Moraglio	Asti	0
128551112	Villa unifamiliare, buono stato, 550 m², Canelli	425000	sale	Villa unifamiliare	550 m²	5+	Canelli	regione castagnole	Asti	0
128771422	Rustico, ottimo stato, 198 m², Calamandrana	165000	sale	Rustico	198 m²	5+	Calamandrana	Frazione Garbazzola, 62	Asti	0
72117122	Rustico, da ristrutturare, 145 m², Loazzolo	78000	sale	Rustico	145 m²	5+	Loazzolo	Regione Felle, 4	Asti	0
88619551	Rustico, buono stato, 1000 m², Incisa Scapaccino	1100000	sale	Rustico	1000 m²	5+	Incisa Scapaccino	Regione roncaglia, 4	Asti	0
119065369	Terratetto unifamiliare 250 m², buono stato, Castel Rocchero	65000	sale	Terratetto unifamiliare	250 m²	5+	Castel Rocchero	Via Roma	Asti	0
110629299	Rustico, buono stato, 350 m², Masio	75000	sale	Rustico	350 m²	5+	Masio	strada monvicino, 13	Alessandria	0
130188022	Rustico 380 m², Mombaruzzo	130000	sale	Rustico	380 m²	5+	Mombaruzzo	Via Nizza, 3	Asti	0
72439222	Villa unifamiliare, nuova, 250 m², Castel Rocchero	138000	sale	Villa unifamiliare	250 m²	5+	Castel Rocchero	Via IV Novembre, 30	Asti	0
124057267	Rustico, buono stato, 450 m², Agliano Terme	270000	sale	Rustico	450 m²	5+	Agliano Terme	Regione Salere, 24	Asti	0
130980362	Rustico 440 m², Maranzana	220000	sale	Rustico	440 m²	5+	Maranzana	Via case Sparse	Asti	0
129943998	Rustico, da ristrutturare, 500 m², Isola d'Asti	110000	sale	Rustico	500 m²	5+	Isola d'Asti	Via Govone, 16	Asti	0
72439144	Terratetto unifamiliare 200 m², Bruno	30000	sale	Terratetto unifamiliare	200 m²	5+	Bruno	Via Baldizzone, 10	Asti	0
130187400	Rustico, buono stato, 265 m², Ghiare Madonna, Incisa Scapaccino	110000	sale	Rustico	265 m²	5+	Incisa Scapaccino	via Cortiglione, 40	Asti	0
76775414	Rustico, buono stato, 182 m², Castel Boglione	85000	sale	Rustico	182 m²	5+	Castel Boglione	Strada San Genisio, 16	Asti	0
115890385	Terratetto unifamiliare 116 m², Centro, Visone	32000	sale	Terratetto unifamiliare	116 m²	5	Visone	Via Acqui, 137	Alessandria	0
127097395	Terratetto unifamiliare 500 m², buono stato, Centro, Calamandrana	195000	sale	Terratetto unifamiliare	500 m²	5+	Calamandrana	Viale Moraglio	Asti	0
111053959	Quadrilocale terzo piano, Nizza Monferrato	85000	sale	Quadrilocale	95 m²	4	Nizza Monferrato	Via Dabormida, 3	Asti	0
132011412	Terreno agricolo, Calosso	55000	sale	Terreno agricolo	15240 m²		Calosso	Via Pramereto	Asti	0
126435753	Terratetto unifamiliare 160 m², da ristrutturare, Incisa Scapaccino	15000	sale	Terratetto unifamiliare	160 m²	5+	Incisa Scapaccino	via sghigliata	Asti	0
129967312	Magazzino - Deposito, Centro, Visone	45000	sale	Magazzino - Deposito	30 m²		Visone	via Acqui	Alessandria	0
125842495	Terratetto unifamiliare 170 m², buono stato, Borgo Villa Il Poggio, Incisa Scapaccino	65000	sale	Terratetto unifamiliare	170 m²	5+	Incisa Scapaccino	via del bacino	Asti	0
123116259	Trilocale 75 m², Castelnuovo Belbo	22000	sale	Trilocale	75 m²	3	Castelnuovo Belbo	via vittorio emanuele, 56	Asti	0
116953941	Villa unifamiliare 169 m², Nizza Monferrato	380000	sale	Villa unifamiliare	169 m²	5+	Nizza Monferrato	Strada San Pietro	Asti	0
105822721	Villa unifamiliare 240 m², Nizza Monferrato	430000	sale	Villa unifamiliare	240 m²	5+	Nizza Monferrato	Strada Cremosina	Asti	0
87108562	Quadrilocale 130 m², Nizza Monferrato		sale	Quadrilocale	130 m²	4	Nizza Monferrato	Via Mario Tacca	Asti	0
127192311	Locale commerciale, Nizza Monferrato	550	rent	Negozi - Locali commerciali	35 m²	2	Nizza Monferrato	piazza cavour	Asti	0
111053893	Rustico, da ristrutturare, 750 m², Nizza Monferrato		sale	Rustico	750 m²	5+	Nizza Monferrato	Via Adua, 2	Asti	0
122318014	Attività commerciale, Nizza Monferrato	200000	sale	Negozi - Locali commerciali	30 m²	2	Nizza Monferrato	Via Carlo Alberto, 49	Asti	0
77434478	Palazzo - Edificio da ristrutturare, Centro, Calamandrana		sale	Palazzo - Edificio	690 m²	5+	Calamandrana		Asti	0
119428303	Terreno edificabile, Nizza Monferrato	90000	sale	Terreno edificabile	1073 m²		Nizza Monferrato	strada Bricco Cremosina	Asti	0
116114015	Terreno edificabile, Nizza Monferrato		sale	Terreno edificabile	8900 m²		Nizza Monferrato	Via Mazzarello	Asti	0
101382601	Garage - Box, Nizza Monferrato	5500	sale	Garage - Box	12 m²		Nizza Monferrato	via Fratelli Rosselli	Asti	0
